Record_ID,Date,Day_of_Week,Month,Year,Season,Day_Type,Festival_Status,Festival_Flag,Donation_Source,Donor_ID,Repeat_Donor,Donation_Count_by_Donor,Food_Category,State,Shelter_ID,Shelter_Name,Shelter_Capacity,Meal_Type,Quantity_Received_kg,Quantity_Delivered_kg,Quantity_Wasted_kg,Spoilage_Rate_pct,No_of_People_Served,Expected_Beneficiaries,Prev_Week_Avg_Served,Surplus_Deficit_kg,Demand_Met_pct,Demand_Met,Distance_km,Transport_Mode,Transport_Cost_INR,Delivery_Time_min,Storage_Condition,Temp_at_Pickup_C,Rainfall_mm,Volunteer_Count,Volunteer_Organization,Advance_Notice_Hours,Beneficiary_Rating
REC-0213,2023-03-29,Wednesday,March,2023,Summer,Weekday,,0,Supermarket,DNR-0031,1,8,Raw Groceries,Karnataka,SHL-008,Karuna Ashram,350,Lunch,79.77,77.03,2.74,3.43,380,182,1252.6,-22.981336500625037,161.410294526386,0,16.9,Bike,248.49,103,Frozen,21.2,8.4,4,Org_A,12.0,3.4
REC-0168,2023-03-29,Wednesday,March,2023,Summer,Weekday,,0,School/College,DNR-0020,1,3,Mixed,Delhi,SHL-007,Prerna Niwas,270,Snack,169.51,160.69,8.82,5.2,856,208,1165.7,118.89,411.5,1,28.3,Car,399.04,103,Frozen,32.6,4.3,9,Org_E,14.0,3.2
REC-0300,2023-03-31,Friday,March,2023,Summer,Weekday,,0,Supermarket,DNR-0065,1,2,Packaged Food,Tamil Nadu,SHL-001,Aashraya Shelter,300,Snack,281.32,276.53,4.79,1.7,1431,243,679.0,-308.97312782858785,191.54192478656546,0,29.0,Truck,291.12,103,Frozen,34.8,16.1,15,Org_A,23.0,3.0
REC-0261,2023-04-05,Wednesday,April,2023,Summer,Weekday,Eid,1,Catering Company,DNR-0054,1,3,Cooked Meal,West Bengal,SHL-004,Jeevan Kendra,180,Dinner,484.54,425.78,58.76,12.13,1530,101,1204.0,-482.85418204877993,834.6611056624629,0,16.3,Van,130.4,95,Room Temperature,35.4,10.8,2,Org_D,33.0,3.5
REC-0081,2023-04-05,Wednesday,April,2023,Summer,Weekday,Eid,1,Wedding Hall,DNR-0029,1,4,Mixed,Delhi,SHL-009,Daya Niwas,310,Dinner,930.25,819.07,111.18,11.95,3415,251,654.0,763.58,1360.6,1,21.5,Van,314.43,124,Room Temperature,26.4,5.2,11,Org_E,35.0,
REC-0057,2023-04-06,Thursday,April,2023,Summer,Weekday,Eid,1,Wedding Hall,DNR-0066,1,2,Cooked Meal,Uttar Pradesh,SHL-002,Umeed Niwas,250,Lunch,174.31,169.28,5.03,2.89,600,165,1335.0,128.32,363.6,1,15.5,Truck,184.91,84,Frozen,29.9,4.8,15,Org_C,62.0,2.8
REC-0546,2023-04-07,Friday,April,2023,Summer,Weekday,Eid,1,Temple/Gurudwara,DNR-0073,1,8,Cooked Meal,West Bengal,SHL-007,Prerna Niwas,270,Dinner,134.41,128.3,6.11,4.55,455,191,1028.9,93.19,238.2,1,12.1,Bike,145.98,23,Frozen,30.0,15.2,4,Org_A,43.0,3.9
REC-0145,2023-04-07,Friday,April,2023,Summer,Weekday,Eid,1,Individual Donor,DNR-0072,1,3,Cooked Meal,Tamil Nadu,SHL-008,Karuna Ashram,350,Breakfast,215.52,189.92,25.6,11.88,992,210,999.0,146.53,472.4,1,52.7,Car,482.74,150,Room Temperature,25.8,11.2,8,Org_D,32.0,3.6
REC-0380,2023-04-08,Saturday,April,2023,Summer,Weekend,Eid,1,Corporate Canteen,DNR-0065,1,3,Mixed,West Bengal,SHL-010,Sahara Home,290,Breakfast,238.68,201.32,37.36,15.65,888,237,947.0,-146.1225577503527,229.73967510800566,0,32.5,Car,334.08,83,Room Temperature,35.7,16.2,10,Org_B,47.0,
REC-0049,2023-04-08,Saturday,April,2023,Summer,Weekend,Eid,1,Catering Company,DNR-0040,0,1,Cooked Meal,West Bengal,SHL-008,Karuna Ashram,350,Snack,379.13,351.6,27.53,7.26,1715,273,1435.5,-224.44666265982983,281.9269620340601,0,29.1,Bike,373.7,160,Frozen,30.8,15.4,11,Org_D,13.0,2.8
REC-0343,2023-04-11,Tuesday,April,2023,Summer,Weekday,,0,Temple/Gurudwara,DNR-0043,1,4,Packaged Food,Gujarat,SHL-010,Sahara Home,290,Lunch,113.51,98.42,15.09,13.29,400,234,529.4,41.79,170.9,1,38.4,Truck,573.37,129,Room Temperature,27.7,1.1,5,Org_E,18.0,3.4
REC-0221,2023-04-11,Tuesday,April,2023,Summer,Weekday,,0,Catering Company,DNR-0074,1,4,Mixed,Maharashtra,SHL-007,Prerna Niwas,270,Snack,171.61,159.76,11.85,6.9,614,194,1502.9,-180.6231764363432,154.8235048012789,0,19.8,Car,274.56,75,Frozen,35.6,11.2,6,Org_D,11.0,3.5
REC-0026,2023-04-12,Wednesday,April,2023,Summer,Weekday,,0,Hotel,DNR-0036,1,2,Mixed,Maharashtra,SHL-004,Jeevan Kendra,180,Snack,60.13,54.35,5.78,9.61,294,109,1082.0,32.8,269.7,1,7.9,Bike,71.29,104,Room Temperature,33.7,7.2,12,Org_A,,2.6
REC-0125,2023-04-12,Wednesday,April,2023,Summer,Weekday,,0,Restaurant,DNR-0005,0,1,Raw Groceries,Uttar Pradesh,SHL-003,Seva Sadan,200,Snack,49.84,46.28,3.56,7.14,211,124,952.0,-21.609641272108878,116.98466695417103,0,19.2,Auto-Rickshaw,316.44,161,Frozen,25.2,10.4,5,Org_B,3.0,2.9
REC-0496,2023-04-13,Thursday,April,2023,Summer,Weekday,,0,Corporate Canteen,DNR-0004,1,4,Cooked Meal,West Bengal,SHL-007,Prerna Niwas,270,Snack,184.32,172.42,11.9,6.46,946,157,924.0,-152.54618737485572,238.436246491071,0,8.2,Truck,79.92,128,Frozen,27.8,10.9,14,Org_C,2.0,4.7
REC-0067,2023-04-17,Monday,April,2023,Summer,Weekday,,0,Supermarket,DNR-0013,0,1,Mixed,Delhi,SHL-004,Jeevan Kendra,180,Lunch,320.54,275.22,45.32,14.14,1193,102,950.7,-194.0101534310455,858.9548808342613,0,51.8,Car,799.84,175,Room Temperature,30.1,2.3,6,Org_B,57.0,
REC-0346,2023-04-18,Tuesday,April,2023,Summer,Weekday,,0,Restaurant,DNR-0061,1,6,Mixed,Delhi,SHL-002,Umeed Niwas,250,Snack,173.52,170.39,3.13,1.81,875,246,1035.3,120.24,355.7,1,23.0,Auto-Rickshaw,381.27,110,Frozen,22.4,9.5,15,Org_E,50.0,2.7
REC-0279,2023-04-20,Thursday,April,2023,Summer,Weekday,,0,Wedding Hall,DNR-0067,1,6,Mixed,Rajasthan,SHL-006,Asha Griha,220,Lunch,257.04,248.68,8.36,3.25,1465,153,749.7,-204.5776039399293,463.91723939184897,0,14.7,Van,150.86,107,Frozen,30.2,11.7,9,Org_B,59.0,4.2
REC-0274,2023-04-26,Wednesday,April,2023,Summer,Weekday,,0,Wedding Hall,DNR-0058,1,2,Mixed,Rajasthan,SHL-010,Sahara Home,290,Breakfast,105.18,92.66,12.52,11.9,339,220,1008.4,36.94,154.1,1,24.3,Auto-Rickshaw,477.45,99,Room Temperature,33.6,5.5,13,Org_D,20.0,2.8
REC-0252,2023-04-27,Thursday,April,2023,Summer,Weekday,,0,Wedding Hall,DNR-0041,1,4,Cooked Meal,Uttar Pradesh,SHL-008,Karuna Ashram,350,Snack,271.31,233.58,37.73,13.91,928,313,1075.1,-106.6545295873798,235.96747031322306,0,34.6,Van,668.62,45,Room Temperature,30.7,1.5,13,Org_D,3.0,4.9
REC-0066,2023-05-01,Monday,May,2023,Summer,Weekday,,0,Temple/Gurudwara,DNR-0036,1,5,Mixed,Delhi,SHL-010,Sahara Home,290,Dinner,136.19,127.01,9.18,6.74,604,178,1015.4,96.05,339.3,1,17.3,Bike,218.1,17,Refrigerated,26.9,9.3,11,Org_D,64.0,3.9
REC-0397,2023-05-04,Thursday,May,2023,Summer,Weekday,,0,School/College,DNR-0003,1,7,Mixed,West Bengal,SHL-002,Umeed Niwas,250,Dinner,134.83,126.46,8.37,6.21,572,186,1051.1,85.48,307.5,1,37.2,Truck,308.32,24,Frozen,25.0,0.1,2,Org_D,44.0,3.3
REC-0097,2023-05-05,Friday,May,2023,Summer,Weekday,,0,Individual Donor,DNR-0037,1,4,Cooked Meal,Uttar Pradesh,SHL-004,Jeevan Kendra,180,Dinner,31.58,28.0,3.58,11.34,140,105,962.3,10.44,133.3,1,52.0,Car,560.56,112,Room Temperature,28.4,17.6,4,Org_D,26.0,4.9
REC-0571,2023-05-12,Friday,May,2023,Summer,Weekday,,0,School/College,DNR-0059,1,9,Mixed,Maharashtra,SHL-006,Asha Griha,220,Breakfast,116.81,105.23,11.58,9.91,462,128,1186.9,78.34,360.9,1,25.6,Auto-Rickshaw,459.84,52,Room Temperature,26.1,9.4,5,Org_E,21.0,
REC-0161,2023-05-13,Saturday,May,2023,Summer,Weekend,,0,Supermarket,DNR-0035,1,4,Cooked Meal,Tamil Nadu,SHL-007,Prerna Niwas,270,Lunch,256.05,226.96,29.09,11.36,834,136,1094.1,-227.14560351451266,404.82642702369344,0,39.7,Auto-Rickshaw,668.95,141,Room Temperature,25.5,1.7,3,Org_C,22.0,3.4
REC-0154,2023-05-14,Sunday,May,2023,Summer,Weekend,,0,Hotel,DNR-0049,1,3,Mixed,Rajasthan,SHL-002,Umeed Niwas,250,Breakfast,89.5,78.22,11.28,12.61,333,137,1268.3,52.03,243.1,1,8.7,Van,76.1,156,Room Temperature,42.8,4.8,2,Org_D,2.0,3.8
REC-0296,2023-05-14,Sunday,May,2023,Summer,Weekend,,0,NGO Partner,DNR-0009,1,7,Raw Groceries,Uttar Pradesh,SHL-008,Karuna Ashram,350,Breakfast,173.99,157.61,16.38,9.41,735,188,1074.6,-90.08294554214498,302.52217362068956,0,47.2,Truck,832.72,112,Refrigerated,28.9,3.7,12,Org_C,30.0,4.8
REC-0266,2023-05-15,Monday,May,2023,Summer,Weekday,,0,Restaurant,DNR-0037,1,6,Cooked Meal,Delhi,SHL-007,Prerna Niwas,270,Breakfast,129.71,113.4,16.31,12.57,527,259,805.3,-67.57296595619498,77.4025832801828,0,38.6,Truck,646.46,21,Room Temperature,34.1,16.6,10,Org_E,66.0,4.7
REC-0150,2023-05-19,Friday,May,2023,Summer,Weekday,,0,School/College,DNR-0046,1,3,Mixed,Delhi,SHL-005,Annapurna Shelter,400,Snack,185.7,168.96,16.74,9.01,664,338,1492.4,-136.8816148904116,101.17707323376278,0,5.4,Truck,106.42,58,Room Temperature,32.3,6.1,13,Org_B,70.0,4.1
REC-0349,2023-05-19,Friday,May,2023,Summer,Weekday,,0,Catering Company,DNR-0025,1,5,Mixed,West Bengal,SHL-001,Aashraya Shelter,300,Snack,120.57,118.35,2.22,1.84,674,233,886.7,-81.12475708799208,103.07892502536477,0,23.6,Car,331.09,89,Frozen,34.8,0.8,8,Org_A,39.0,4.3
REC-0410,2023-05-21,Sunday,May,2023,Summer,Weekend,,0,Hotel,DNR-0001,1,5,Mixed,Delhi,SHL-007,Prerna Niwas,270,Lunch,292.85,257.75,35.1,11.98,1366,173,1143.0,227.4,789.6,1,51.3,Car,440.7,121,Refrigerated,30.6,13.6,2,Org_E,61.0,3.1
REC-0167,2023-05-24,Wednesday,May,2023,Summer,Weekday,,0,NGO Partner,DNR-0043,0,1,Cooked Meal,Tamil Nadu,SHL-010,Sahara Home,290,Breakfast,245.58,224.15,21.43,8.73,1336,280,1066.1,146.54,477.1,1,10.6,Car,105.76,125,Frozen,35.1,13.1,2,Org_D,13.0,2.8
REC-0525,2023-05-27,Saturday,May,2023,Summer,Weekend,,0,Hotel,DNR-0004,1,5,Packaged Food,Tamil Nadu,SHL-006,Asha Griha,220,Dinner,153.81,138.72,15.09,9.81,535,110,1329.7,-58.41125648026328,178.1620156442261,0,23.0,Van,345.9,137,Frozen,36.1,17.3,14,Org_A,4.0,3.6
REC-0331,2023-05-27,Saturday,May,2023,Summer,Weekend,,0,Hotel,DNR-0028,1,4,Mixed,Rajasthan,SHL-005,Annapurna Shelter,400,Breakfast,115.67,102.94,12.73,11.01,461,350,962.1,-12.65861380665975,66.56993179179763,0,21.5,Car,371.38,34,Room Temperature,33.7,3.5,14,Org_E,62.0,3.1
REC-0526,2023-05-28,Sunday,May,2023,Summer,Weekend,,0,Hotel,DNR-0067,1,8,Cooked Meal,Karnataka,SHL-008,Karuna Ashram,350,Lunch,280.85,262.14,18.71,6.66,1070,317,1119.9,-133.857440663508,250.9028222853869,0,24.9,Bike,262.18,75,Refrigerated,26.5,14.4,14,Org_C,57.0,3.1
REC-0516,2023-05-29,Monday,May,2023,Summer,Weekday,,0,Temple/Gurudwara,DNR-0073,1,7,Cooked Meal,Delhi,SHL-004,Jeevan Kendra,180,Dinner,225.14,209.57,15.57,6.91,1063,128,833.3,181.71,830.5,1,50.2,Van,588.57,32,Refrigerated,23.4,15.6,3,Org_E,51.0,4.4
REC-0561,2023-05-31,Wednesday,May,2023,Summer,Weekday,,0,Wedding Hall,DNR-0062,1,8,Cooked Meal,Delhi,SHL-007,Prerna Niwas,270,Lunch,97.64,94.62,3.02,3.09,425,209,1205.4,53.23,203.3,1,19.2,Bike,306.47,32,Refrigerated,28.0,3.5,2,Org_C,58.0,4.6
REC-0139,2023-06-06,Tuesday,June,2023,Monsoon,Weekday,,0,Restaurant,DNR-0009,1,5,Packaged Food,Gujarat,SHL-010,Sahara Home,290,Breakfast,246.82,214.6,32.22,13.06,1201,275,1004.4,-182.4404198629629,173.32385654059954,0,34.0,Van,368.64,153,Room Temperature,30.0,92.4,3,Org_C,61.0,
REC-0598,2023-06-07,Wednesday,June,2023,Monsoon,Weekday,,0,Individual Donor,DNR-0055,1,3,Cooked Meal,West Bengal,SHL-003,Seva Sadan,200,Snack,98.62,89.96,8.66,8.78,389,174,1527.9,-41.67298723317993,123.1411567594264,0,49.2,Truck,470.54,51,Refrigerated,28.5,263.4,3,Org_C,35.0,3.4
REC-0462,2023-06-08,Thursday,June,2023,Monsoon,Weekday,,0,Individual Donor,DNR-0041,1,9,Raw Groceries,Karnataka,SHL-004,Jeevan Kendra,180,Dinner,34.22,30.67,3.55,10.38,130,106,1053.3,11.01,122.6,1,42.1,Auto-Rickshaw,576.34,179,Refrigerated,23.6,212.3,14,Org_D,5.0,3.1
REC-0568,2023-06-11,Sunday,June,2023,Monsoon,Weekend,,0,Temple/Gurudwara,DNR-0078,1,7,Raw Groceries,Uttar Pradesh,SHL-005,Annapurna Shelter,400,Snack,95.12,83.15,11.97,12.59,402,301,1082.6,9.87,133.6,1,3.0,Bike,50.81,138,Room Temperature,29.1,83.5,7,Org_E,18.0,2.9
REC-0269,2023-06-14,Wednesday,June,2023,Monsoon,Weekday,,0,Temple/Gurudwara,DNR-0050,1,4,Cooked Meal,West Bengal,SHL-008,Karuna Ashram,350,Snack,120.24,103.6,16.64,13.84,375,263,930.4,53.94,142.6,1,30.5,Truck,559.73,45,Room Temperature,33.2,275.8,12,Org_A,9.0,2.9
REC-0522,2023-06-16,Friday,June,2023,Monsoon,Weekday,,0,Supermarket,DNR-0069,1,5,Raw Groceries,Gujarat,SHL-009,Daya Niwas,310,Dinner,302.83,267.52,35.31,11.66,1052,210,955.9,226.29,501.0,1,39.3,Auto-Rickshaw,347.74,172,Frozen,38.0,114.8,12,Org_A,,3.4
REC-0431,2023-06-16,Friday,June,2023,Monsoon,Weekday,,0,Corporate Canteen,DNR-0046,1,4,Cooked Meal,Maharashtra,SHL-003,Seva Sadan,200,Dinner,128.97,121.89,7.08,5.49,524,116,1149.9,100.64,451.7,1,17.1,Truck,161.94,56,Frozen,35.4,116.7,6,Org_B,47.0,4.1
REC-0474,2023-06-17,Saturday,June,2023,Monsoon,Weekend,,0,Corporate Canteen,DNR-0046,1,5,Cooked Meal,Uttar Pradesh,SHL-007,Prerna Niwas,270,Breakfast,228.42,211.86,16.56,7.25,792,232,1118.9,-155.00708807440202,130.10470167002467,0,54.1,Truck,552.45,158,Refrigerated,29.0,151.8,9,Org_D,64.0,2.6
REC-0420,2023-06-17,Saturday,June,2023,Monsoon,Weekend,,0,Hotel,DNR-0037,1,9,Raw Groceries,Uttar Pradesh,SHL-006,Asha Griha,220,Dinner,433.03,394.86,38.17,8.81,2249,189,887.6,-383.74257679137855,945.5834933793112,0,38.6,Van,497.68,131,Refrigerated,33.9,147.8,11,Org_C,21.0,4.7
REC-0492,2023-06-19,Monday,June,2023,Monsoon,Weekday,,0,NGO Partner,DNR-0015,1,7,Cooked Meal,Tamil Nadu,SHL-003,Seva Sadan,200,Breakfast,156.37,137.12,19.25,12.31,688,191,930.7,88.03,360.2,1,13.2,Van,224.68,173,Room Temperature,34.0,194.6,3,Org_D,72.0,3.9
REC-0200,2023-06-19,Monday,June,2023,Monsoon,Weekday,,0,NGO Partner,DNR-0010,0,1,Cooked Meal,West Bengal,SHL-006,Asha Griha,220,Dinner,62.52,58.1,4.42,7.06,271,143,883.1,-22.319192715367894,133.82619405986458,0,14.1,Truck,163.09,66,Room Temperature,31.0,149.0,14,Org_B,14.0,3.2
REC-0027,2023-06-19,Monday,June,2023,Monsoon,Weekday,,0,Corporate Canteen,DNR-0041,0,1,Raw Groceries,Rajasthan,SHL-001,Aashraya Shelter,300,Breakfast,201.89,168.41,33.48,16.58,725,190,810.6,-105.39014794247664,294.93415567460306,0,53.7,Car,480.16,126,Room Temperature,38.3,,8,Org_C,25.0,2.6
REC-0111,2023-06-21,Wednesday,June,2023,Monsoon,Weekday,,0,Individual Donor,DNR-0018,1,2,Cooked Meal,Uttar Pradesh,SHL-004,Jeevan Kendra,180,Dinner,74.01,68.58,5.43,7.34,373,159,775.9,40.25,234.6,1,11.0,Truck,188.46,33,Refrigerated,29.2,178.7,4,Org_A,57.0,4.1
REC-0070,2023-06-21,Wednesday,June,2023,Monsoon,Weekday,,0,Supermarket,DNR-0080,1,2,Mixed,West Bengal,SHL-006,Asha Griha,220,Breakfast,236.2,204.21,31.99,13.54,1012,154,797.8,171.13,657.1,1,10.8,Auto-Rickshaw,209.17,158,Room Temperature,27.3,192.8,11,Org_A,29.0,2.9
REC-0473,2023-06-24,Saturday,June,2023,Monsoon,Weekend,,0,Supermarket,DNR-0063,1,7,Mixed,Rajasthan,SHL-009,Daya Niwas,310,Dinner,131.9,126.44,5.46,4.14,495,206,1226.7,91.23,240.3,1,26.5,Truck,321.08,53,Refrigerated,33.9,73.4,2,Org_C,25.0,5.0
REC-0220,2023-06-24,Saturday,June,2023,Monsoon,Weekend,,0,School/College,DNR-0020,1,5,Raw Groceries,Uttar Pradesh,SHL-005,Annapurna Shelter,400,Lunch,141.32,133.97,7.35,5.2,570,251,1124.3,71.01,227.1,1,46.0,Bike,399.82,39,Frozen,30.0,157.2,12,Org_A,45.0,3.4
REC-0022,2023-06-25,Sunday,June,2023,Monsoon,Weekend,,0,Catering Company,DNR-0036,0,1,Raw Groceries,Uttar Pradesh,SHL-005,Annapurna Shelter,400,Breakfast,335.49,317.86,17.63,5.26,1364,233,765.0,270.23,585.4,1,21.8,Van,419.3,26,Frozen,34.1,108.6,7,Org_D,17.0,4.2
REC-0263,2023-06-26,Monday,June,2023,Monsoon,Weekday,,0,Corporate Canteen,DNR-0020,1,6,Cooked Meal,Tamil Nadu,SHL-010,Sahara Home,290,Dinner,251.16,221.96,29.2,11.63,1172,263,1031.9,-159.69547872761004,325.2318111066329,0,17.4,Van,216.65,25,Room Temperature,36.0,131.3,7,Org_D,7.0,4.8
REC-0127,2023-06-26,Monday,June,2023,Monsoon,Weekday,,0,Supermarket,DNR-0029,1,5,Cooked Meal,Uttar Pradesh,SHL-004,Jeevan Kendra,180,Lunch,103.0,101.34,1.66,1.61,469,174,870.7,60.78,269.5,1,3.1,Bike,43.67,91,Frozen,29.9,175.4,13,Org_C,27.0,2.6
REC-0392,2023-06-27,Tuesday,June,2023,Monsoon,Weekday,,0,Corporate Canteen,DNR-0023,1,4,Cooked Meal,Uttar Pradesh,SHL-002,Umeed Niwas,250,Snack,335.97,309.57,26.4,7.86,1226,132,1309.4,283.23,928.8,1,34.8,Auto-Rickshaw,597.32,180,Frozen,30.9,100.9,3,Org_D,19.0,3.8
REC-0007,2023-06-27,Tuesday,June,2023,Monsoon,Weekday,,0,Corporate Canteen,DNR-0052,0,1,Packaged Food,Gujarat,SHL-009,Daya Niwas,310,Dinner,298.97,263.71,35.26,11.79,999,251,1144.1,-220.0032220635783,243.28732984640965,0,5.0,Car,43.81,107,Room Temperature,36.5,146.0,4,Org_E,66.0,3.3
REC-0577,2023-06-29,Thursday,June,2023,Monsoon,Weekday,,0,School/College,DNR-0041,1,15,Cooked Meal,Uttar Pradesh,SHL-006,Asha Griha,220,Snack,72.11,63.76,8.35,11.58,346,171,1196.9,28.73,202.3,1,48.6,Bike,455.72,76,Room Temperature,32.4,175.9,12,Org_C,52.0,2.8
REC-0009,2023-07-01,Saturday,July,2023,Monsoon,Weekend,,0,NGO Partner,DNR-0034,0,1,Cooked Meal,Karnataka,SHL-005,Annapurna Shelter,400,Snack,203.28,178.52,24.76,12.18,765,381,767.6,-74.68995563429469,152.03978044371496,0,2.7,Auto-Rickshaw,34.9,143,Room Temperature,21.3,109.8,10,Org_A,14.0,4.4
REC-0227,2023-07-06,Thursday,July,2023,Monsoon,Weekday,,0,Temple/Gurudwara,DNR-0067,1,4,Cooked Meal,Karnataka,SHL-004,Jeevan Kendra,180,Snack,138.7,126.91,11.79,8.5,557,162,1260.9,88.31,343.8,1,8.3,Auto-Rickshaw,87.39,110,Room Temperature,30.4,184.6,10,Org_D,21.0,4.9
REC-0408,2023-07-07,Friday,July,2023,Monsoon,Weekday,,0,Hotel,DNR-0018,1,9,Cooked Meal,Delhi,SHL-003,Seva Sadan,200,Breakfast,157.81,149.28,8.53,5.41,555,117,949.6,-146.06105371640518,173.41214319635557,0,34.2,Car,361.42,43,Refrigerated,29.6,103.5,9,Org_C,54.0,3.2
REC-0340,2023-07-10,Monday,July,2023,Monsoon,Weekday,,0,NGO Partner,DNR-0066,1,4,Raw Groceries,Karnataka,SHL-001,Aashraya Shelter,300,Dinner,296.79,276.02,20.77,7.0,1191,151,950.3,248.89,788.7,1,49.5,Truck,871.78,40,Refrigerated,28.4,180.1,9,Org_D,69.0,2.8
REC-0314,2023-07-11,Tuesday,July,2023,Monsoon,Weekday,,0,Individual Donor,DNR-0038,1,5,Mixed,Rajasthan,SHL-007,Prerna Niwas,270,Lunch,102.67,97.42,5.25,5.12,361,216,1082.4,59.54,167.1,1,2.7,Van,50.21,43,Refrigerated,34.6,38.5,11,Org_B,58.0,4.1
REC-0036,2023-07-13,Thursday,July,2023,Monsoon,Weekday,,0,Temple/Gurudwara,DNR-0022,0,1,Raw Groceries,Uttar Pradesh,SHL-001,Aashraya Shelter,300,Snack,52.25,48.34,3.91,7.48,216,151,725.0,22.14,143.0,1,18.3,Bike,166.45,134,Frozen,29.6,164.0,11,Org_D,69.0,
REC-0084,2023-07-14,Friday,July,2023,Monsoon,Weekday,,0,Hotel,DNR-0063,0,1,Raw Groceries,Karnataka,SHL-006,Asha Griha,220,Snack,86.8,73.65,13.15,15.15,295,111,833.5,44.76,265.8,1,36.2,Van,680.57,149,Room Temperature,24.6,,2,Org_E,29.0,4.7
REC-0128,2023-07-15,Saturday,July,2023,Monsoon,Weekend,,0,Individual Donor,DNR-0038,1,2,Raw Groceries,Karnataka,SHL-010,Sahara Home,290,Snack,56.75,49.18,7.57,13.34,228,219,1025.4,-2.79206838600952,35.354941999062795,0,35.5,Truck,568.08,25,Room Temperature,21.1,217.8,13,Org_B,11.0,2.8
REC-0543,2023-07-17,Monday,July,2023,Monsoon,Weekday,,0,Hotel,DNR-0045,1,9,Packaged Food,Tamil Nadu,SHL-009,Daya Niwas,310,Dinner,399.92,362.49,37.43,9.36,1713,286,810.3,311.23,599.0,1,27.6,Van,354.45,118,Room Temperature,30.1,179.0,15,Org_C,2.0,3.3
REC-0592,2023-07-18,Tuesday,July,2023,Monsoon,Weekday,,0,School/College,DNR-0063,1,8,Mixed,Delhi,SHL-001,Aashraya Shelter,300,Breakfast,75.86,71.62,4.24,5.59,295,288,784.6,-12.081817498388125,54.316479245806185,0,15.7,Van,226.11,179,Refrigerated,33.1,131.9,2,Org_A,62.0,4.0
REC-0430,2023-07-22,Saturday,July,2023,Monsoon,Weekend,,0,School/College,DNR-0056,1,3,Raw Groceries,Karnataka,SHL-010,Sahara Home,290,Dinner,88.02,78.82,9.2,10.46,358,199,1011.3,-26.331179801438353,104.85897022427558,0,31.0,Car,584.77,81,Room Temperature,21.9,,13,Org_E,16.0,3.7
REC-0457,2023-07-23,Sunday,July,2023,Monsoon,Weekend,,0,Catering Company,DNR-0041,1,8,Packaged Food,Tamil Nadu,SHL-001,Aashraya Shelter,300,Snack,105.11,96.49,8.62,8.2,446,236,1052.9,48.59,189.0,1,23.8,Van,285.34,169,Refrigerated,36.0,113.4,15,Org_A,9.0,3.3
REC-0517,2023-07-27,Thursday,July,2023,Monsoon,Weekday,,0,Temple/Gurudwara,DNR-0058,1,5,Packaged Food,Gujarat,SHL-010,Sahara Home,290,Dinner,256.9,245.95,10.95,4.26,902,183,1212.3,214.29,492.9,1,40.8,Bike,636.4,84,Frozen,29.3,156.0,12,Org_C,42.0,4.3
REC-0122,2023-07-27,Thursday,July,2023,Monsoon,Weekday,,0,Supermarket,DNR-0072,1,2,Cooked Meal,Karnataka,SHL-003,Seva Sadan,200,Breakfast,114.73,100.78,13.95,12.16,537,113,1069.9,79.42,475.2,1,34.6,Truck,654.23,108,Room Temperature,32.9,123.0,5,Org_C,66.0,2.9
REC-0538,2023-07-28,Friday,July,2023,Monsoon,Weekday,,0,Corporate Canteen,DNR-0009,1,11,Cooked Meal,Uttar Pradesh,SHL-004,Jeevan Kendra,180,Breakfast,272.9,258.27,14.63,5.36,1299,104,1135.6,240.66,1249.0,1,10.3,Truck,146.47,57,Frozen,24.9,145.4,14,Org_E,66.0,2.7
REC-0324,2023-08-03,Thursday,August,2023,Monsoon,Weekday,,0,NGO Partner,DNR-0006,1,4,Cooked Meal,West Bengal,SHL-006,Asha Griha,220,Breakfast,196.92,192.8,4.12,2.09,762,200,1018.0,-131.33601057768206,196.24851055864167,0,16.0,Van,306.01,48,Frozen,31.4,164.6,15,Org_A,5.0,4.9
REC-0148,2023-08-03,Thursday,August,2023,Monsoon,Weekday,,0,Temple/Gurudwara,DNR-0066,1,3,Cooked Meal,Uttar Pradesh,SHL-009,Daya Niwas,310,Dinner,91.19,78.63,12.56,13.77,335,216,1050.1,31.86,155.1,1,51.6,Bike,784.69,142,Room Temperature,27.7,87.1,3,Org_C,61.0,3.8
REC-0368,2023-08-04,Friday,August,2023,Monsoon,Weekday,,0,Supermarket,DNR-0070,1,9,Packaged Food,Gujarat,SHL-003,Seva Sadan,200,Breakfast,89.24,84.58,4.66,5.22,451,134,631.4,56.05,336.6,1,46.9,Bike,897.96,128,Frozen,28.7,130.2,4,Org_C,4.0,3.3
REC-0356,2023-08-06,Sunday,August,2023,Monsoon,Weekend,,0,Supermarket,DNR-0042,1,3,Packaged Food,Tamil Nadu,SHL-008,Karuna Ashram,350,Dinner,86.25,80.08,6.17,7.16,454,337,1578.3,6.0,134.7,1,8.3,Van,71.44,109,Refrigerated,35.9,193.2,15,Org_C,9.0,2.6
REC-0188,2023-08-07,Monday,August,2023,Monsoon,Weekday,,0,Restaurant,DNR-0031,1,5,Mixed,Rajasthan,SHL-004,Jeevan Kendra,180,Lunch,228.55,195.14,33.41,14.62,823,161,956.4,162.58,511.2,1,12.0,Truck,187.38,141,Room Temperature,40.1,82.3,3,Org_A,31.0,4.5
